h,k,d,F
-15.306122448979593,-31.632653061224488,30,2.044861956399127e-06
-15.306122448979593,-31.632653061224488,35,1.8677369658135212e-06
-15.306122448979593,-31.632653061224488,40,1.7102840022878844e-06
-15.306122448979593,-31.632653061224488,45,1.5691118626801558e-06
-15.306122448979593,-31.632653061224488,50,1.4419212115308136e-06
-15.306122448979593,-31.632653061224488,55,1.3270047740188043e-06
-15.306122448979593,-31.632653061224488,60,1.2230014541783711e-06
-15.306122448979593,-31.632653061224488,65,1.12876950436086e-06
-15.306122448979593,-31.632653061224488,70,1.0433184605786318e-06
-15.306122448979593,-31.632653061224488,75,9.657713359197812e-07
-15.306122448979593,-31.632653061224488,80,8.953427655983758e-07
-13.265306122448976,-31.632653061224488,10,3.160078297570462e-06
-13.265306122448976,-31.632653061224488,15,2.7845919991720712e-06
-13.265306122448976,-31.632653061224488,20,2.496171535261593e-06
-13.265306122448976,-31.632653061224488,25,2.261199066696039e-06
-13.265306122448976,-31.632653061224488,30,2.0603598436100788e-06
-13.265306122448976,-31.632653061224488,35,1.8837467457593844e-06
-13.265306122448976,-31.632653061224488,40,1.726046545464759e-06
-13.265306122448976,-31.632653061224488,45,1.584116676108896e-06
-13.265306122448976,-31.632653061224488,50,1.4558680743410137e-06
-13.265306122448976,-31.632653061224488,55,1.3397505846949433e-06
-13.265306122448976,-31.632653061224488,60,1.2345108134585887e-06
-13.265306122448976,-31.632653061224488,65,1.1390754381414103e-06
-13.265306122448976,-31.632653061224488,70,1.0524938296886018e-06
-13.265306122448976,-31.632653061224488,75,9.739092462341853e-07
-13.265306122448976,-31.632653061224488,80,9.02543803163861e-07
-11.224489795918366,-31.632653061224488,10,3.163349868526629e-06
-11.224489795918366,-31.632653061224488,15,2.7909220727967444e-06
-11.224489795918366,-31.632653061224488,20,2.5054278718473215e-06
-11.224489795918366,-31.632653061224488,25,2.272705329357641e-06
-11.224489795918366,-31.632653061224488,30,2.0732386781463726e-06
-11.224489795918366,-31.632653061224488,35,1.8971701452574142e-06
-11.224489795918366,-31.632653061224488,40,1.7393584670561126e-06
-11.224489795918366,-31.632653061224488,45,1.5968608057388807e-06
-11.224489795918366,-31.632653061224488,50,1.4677653905861735e-06
-11.224489795918366,-31.632653061224488,55,1.3506591243632696e-06
-11.224489795918366,-31.632653061224488,60,1.244385147092521e-06
-11.224489795918366,-31.632653061224488,65,1.1479330101882033e-06
-11.224489795918366,-31.632653061224488,70,1.0603897306640595e-06
-11.224489795918366,-31.632653061224488,75,9.80918549315983e-07
-11.224489795918366,-31.632653061224488,80,9.087498474610905e-07
-9.183673469387756,-31.632653061224488,10,3.1659082318813924e-06
-9.183673469387756,-31.632653061224488,15,2.795914991687865e-06
-9.183673469387756,-31.632653061224488,20,2.5128006271539577e-06
-9.183673469387756,-31.632653061224488,25,2.281959478561542e-06
-9.183673469387756,-31.632653061224488,30,2.0836883703253335e-06
-9.183673469387756,-31.632653061224488,35,1.9081439203330115e-06
-9.183673469387756,-31.632653061224488,40,1.7503082247702638e-06
-9.183673469387756,-31.632653061224488,45,1.6073946669679674e-06
-9.183673469387756,-31.632653061224488,50,1.4776363437019763e-06
-9.183673469387756,-31.632653061224488,55,1.3597355151785423e-06
-9.183673469387756,-31.632653061224488,60,1.252618460341585e-06
-9.183673469387756,-31.632653061224488,65,1.1553299948828814e-06
-9.183673469387756,-31.632653061224488,70,1.0669909575963212e-06
-9.183673469387756,-31.632653061224488,75,9.86783114475421e-07
-9.183673469387756,-31.632653061224488,80,9.139450718989488e-07
-7.142857142857139,-31.632653061224488,10,3.1678521535601016e-06
-7.142857142857139,-31.632653061224488,15,2.7997344469768283e-06
-7.142857142857139,-31.632653061224488,20,2.51848439616353e-06
-7.142857142857139,-31.632653061224488,25,2.2891491994251856e-06
-7.142857142857139,-31.632653061224488,30,2.0918649133371186e-06
-7.142857142857139,-31.632653061224488,35,1.9167833639431906e-06
-7.142857142857139,-31.632653061224488,40,1.7589724147956309e-06
-7.142857142857139,-31.632653061224488,45,1.6157633726587332e-06
-7.142857142857139,-31.632653061224488,50,1.4855029274021807e-06
-7.142857142857139,-31.632653061224488,55,1.3669860772047401e-06
-7.142857142857139,-31.632653061224488,60,1.2592072156527293e-06
-7.142857142857139,-31.632653061224488,65,1.1612571821320464e-06
-7.142857142857139,-31.632653061224488,70,1.0722854620287113e-06
-7.142857142857139,-31.632653061224488,75,9.914898755368363e-07
-7.142857142857139,-31.632653061224488,80,9.181164991197455e-07
-5.102040816326529,-31.632653061224488,10,3.1692532621537292e-06
-5.102040816326529,-31.632653061224488,15,2.8025013676038483e-06
-5.102040816326529,-31.632653061224488,20,2.522626072894996e-06
-5.102040816326529,-31.632653061224488,25,2.2944193688649472e-06
-5.102040816326529,-31.632653061224488,30,2.0978913618229156e-06
-5.102040816326529,-31.632653061224488,35,1.9231813376035436e-06
-5.102040816326529,-31.632653061224488,40,1.7654140435401475e-06
-5.102040816326529,-31.632653061224488,45,1.6220049675412507e-06
-5.102040816326529,-31.632653061224488,50,1.4913844652886838e-06
-5.102040816326529,-31.632653061224488,55,1.372417214143253e-06
-5.102040816326529,-31.632653061224488,60,1.2641495518493332e-06
-5.102040816326529,-31.632653061224488,65,1.165707859582769e-06
-5.102040816326529,-31.632653061224488,70,1.0762640263561696e-06
-5.102040816326529,-31.632653061224488,75,9.950286358218725e-07
-5.102040816326529,-31.632653061224488,80,9.212538928517507e-07
-3.0612244897959187,-31.632653061224488,10,3.1701613258509563e-06
-3.0612244897959187,-31.632653061224488,15,2.8043009613650818e-06
-3.0612244897959187,-31.632653061224488,20,2.5253308755345706e-06
-3.0612244897959187,-31.632653061224488,25,2.297875548958653e-06
-3.0612244897959187,-31.632653061224488,30,2.101858882170599e-06
-3.0612244897959187,-31.632653061224488,35,1.9274077433467852e-06
-3.0612244897959187,-31.632653061224488,40,1.7696813010957522e-06
-3.0612244897959187,-31.632653061224488,45,1.6261490887412338e-06
-3.0612244897959187,-31.632653061224488,50,1.4952964468330268e-06
-3.0612244897959187,-31.632653061224488,55,1.3760345162275417e-06
-3.0612244897959187,-31.632653061224488,60,1.267444644533784e-06
-3.0612244897959187,-31.632653061224488,65,1.1686773825903507e-06
-3.0612244897959187,-31.632653061224488,70,1.078919989215011e-06
-3.0612244897959187,-31.632653061224488,75,9.973919020433279e-07
-3.0612244897959187,-31.632653061224488,80,9.23349664227544e-07
-1.0204081632653015,-31.632653061224488,10,3.1706077580660446e-06
-1.0204081632653015,-31.632653061224488,15,2.8051875418068123e-06
-1.0204081632653015,-31.632653061224488,20,2.5266666529336146e-06
-1.0204081632653015,-31.632653061224488,25,2.2995866365877987e-06
-1.0204081632653015,-31.632653061224488,30,2.1038276801210305e-06
-1.0204081632653015,-31.632653061224488,35,1.9295092661672385e-06
-1.0204081632653015,-31.632653061224488,40,1.771806733217551e-06
-1.0204081632653015,-31.632653061224488,45,1.6282160063813609e-06
-1.0204081632653015,-31.632653061224488,50,1.49724966846304e-06
-1.0204081632653015,-31.632653061224488,55,1.3778420854800829e-06
-1.0204081632653015,-31.632653061224488,60,1.269092218368292e-06
-1.0204081632653015,-31.632653061224488,65,1.1701628427475345e-06
-1.0204081632653015,-31.632653061224488,70,1.0802490318087241e-06
-1.0204081632653015,-31.632653061224488,75,9.985747538113649e-07
-1.0204081632653015,-31.632653061224488,80,9.243987972890705e-07
1.0204081632653086,-31.632653061224488,10,3.170607758065957e-06
1.0204081632653086,-31.632653061224488,15,2.805187541806794e-06
1.0204081632653086,-31.632653061224488,20,2.5266666529336434e-06
1.0204081632653086,-31.632653061224488,25,2.2995866365878254e-06
1.0204081632653086,-31.632653061224488,30,2.103827680121066e-06
1.0204081632653086,-31.632653061224488,35,1.929509266167189e-06
1.0204081632653086,-31.632653061224488,40,1.7718067332174747e-06
1.0204081632653086,-31.632653061224488,45,1.6282160063813406e-06
1.0204081632653086,-31.632653061224488,50,1.4972496684631619e-06
1.0204081632653086,-31.632653061224488,55,1.3778420854801091e-06
1.0204081632653086,-31.632653061224488,60,1.2690922183683272e-06
1.0204081632653086,-31.632653061224488,65,1.170162842747489e-06
1.0204081632653086,-31.632653061224488,70,1.0802490318087785e-06
1.0204081632653086,-31.632653061224488,75,9.985747538113517e-07
1.0204081632653086,-31.632653061224488,80,9.243987972890164e-07
3.0612244897959187,-31.632653061224488,10,3.170161325851033e-06
3.0612244897959187,-31.632653061224488,15,2.804300961365105e-06
3.0612244897959187,-31.632653061224488,20,2.52533087553456e-06
3.0612244897959187,-31.632653061224488,25,2.2978755489586146e-06
3.0612244897959187,-31.632653061224488,30,2.101858882170656e-06
3.0612244897959187,-31.632653061224488,35,1.927407743346794e-06
3.0612244897959187,-31.632653061224488,40,1.769681301095817e-06
3.0612244897959187,-31.632653061224488,45,1.6261490887412004e-06
3.0612244897959187,-31.632653061224488,50,1.4952964468330359e-06
3.0612244897959187,-31.632653061224488,55,1.3760345162274591e-06
3.0612244897959187,-31.632653061224488,60,1.2674446445337094e-06
3.0612244897959187,-31.632653061224488,65,1.168677382590265e-06
3.0612244897959187,-31.632653061224488,70,1.078919989214915e-06
3.0612244897959187,-31.632653061224488,75,9.973919020433715e-07
3.0612244897959187,-31.632653061224488,80,9.233496642275968e-07
5.102040816326529,-31.632653061224488,10,3.1692532621537127e-06
5.102040816326529,-31.632653061224488,15,2.8025013676038627e-06
5.102040816326529,-31.632653061224488,20,2.522626072894982e-06
5.102040816326529,-31.632653061224488,25,2.2944193688649383e-06
5.102040816326529,-31.632653061224488,30,2.0978913618229045e-06
5.102040816326529,-31.632653061224488,35,1.9231813376035673e-06
5.102040816326529,-31.632653061224488,40,1.7654140435400884e-06
5.102040816326529,-31.632653061224488,45,1.6220049675413839e-06
5.102040816326529,-31.632653061224488,50,1.4913844652885936e-06
5.102040816326529,-31.632653061224488,55,1.3724172141432487e-06
5.102040816326529,-31.632653061224488,60,1.2641495518492765e-06
5.102040816326529,-31.632653061224488,65,1.1657078595827215e-06
5.102040816326529,-31.632653061224488,70,1.0762640263562419e-06
5.102040816326529,-31.632653061224488,75,9.950286358219104e-07
5.102040816326529,-31.632653061224488,80,9.212538928517494e-07
7.142857142857146,-31.632653061224488,10,3.167852153560068e-06
7.142857142857146,-31.632653061224488,15,2.7997344469768648e-06
7.142857142857146,-31.632653061224488,20,2.5184843961635094e-06
7.142857142857146,-31.632653061224488,25,2.2891491994251988e-06
7.142857142857146,-31.632653061224488,30,2.091864913337169e-06
7.142857142857146,-31.632653061224488,35,1.9167833639432215e-06
7.142857142857146,-31.632653061224488,40,1.758972414795663e-06
7.142857142857146,-31.632653061224488,45,1.6157633726586399e-06
7.142857142857146,-31.632653061224488,50,1.485502927402225e-06
7.142857142857146,-31.632653061224488,55,1.3669860772046842e-06
7.142857142857146,-31.632653061224488,60,1.2592072156527634e-06
7.142857142857146,-31.632653061224488,65,1.1612571821320115e-06
7.142857142857146,-31.632653061224488,70,1.0722854620287715e-06
7.142857142857146,-31.632653061224488,75,9.914898755369197e-07
7.142857142857146,-31.632653061224488,80,9.181164991197392e-07
9.183673469387756,-31.632653061224488,10,3.165908231881316e-06
9.183673469387756,-31.632653061224488,15,2.7959149916879056e-06
9.183673469387756,-31.632653061224488,20,2.512800627154085e-06
9.183673469387756,-31.632653061224488,25,2.2819594785615427e-06
9.183673469387756,-31.632653061224488,30,2.0836883703253386e-06
9.183673469387756,-31.632653061224488,35,1.9081439203330627e-06
9.183673469387756,-31.632653061224488,40,1.7503082247703275e-06
9.183673469387756,-31.632653061224488,45,1.6073946669680123e-06
9.183673469387756,-31.632653061224488,50,1.4776363437020028e-06
9.183673469387756,-31.632653061224488,55,1.3597355151784796e-06
9.183673469387756,-31.632653061224488,60,1.2526184603415897e-06
9.183673469387756,-31.632653061224488,65,1.155329994882915e-06
9.183673469387756,-31.632653061224488,70,1.066990957596351e-06
9.183673469387756,-31.632653061224488,75,9.86783114475394e-07
9.183673469387756,-31.632653061224488,80,9.139450718988688e-07
11.224489795918366,-31.632653061224488,10,3.1633498685265617e-06
11.224489795918366,-31.632653061224488,15,2.7909220727968025e-06
11.224489795918366,-31.632653061224488,20,2.5054278718472305e-06
11.224489795918366,-31.632653061224488,25,2.2727053293577274e-06
11.224489795918366,-31.632653061224488,30,2.0732386781463336e-06
11.224489795918366,-31.632653061224488,35,1.8971701452574693e-06
11.224489795918366,-31.632653061224488,40,1.7393584670560622e-06
11.224489795918366,-31.632653061224488,45,1.596860805738941e-06
11.224489795918366,-31.632653061224488,50,1.4677653905861927e-06
11.224489795918366,-31.632653061224488,55,1.3506591243633142e-06
11.224489795918366,-31.632653061224488,60,1.244385147092574e-06
11.224489795918366,-31.632653061224488,65,1.1479330101881048e-06
11.224489795918366,-31.632653061224488,70,1.060389730664165e-06
11.224489795918366,-31.632653061224488,75,9.809185493159715e-07
11.224489795918366,-31.632653061224488,80,9.087498474610847e-07
13.265306122448983,-31.632653061224488,10,3.1600782975705067e-06
13.265306122448983,-31.632653061224488,15,2.7845919991720513e-06
13.265306122448983,-31.632653061224488,20,2.4961715352616257e-06
13.265306122448983,-31.632653061224488,25,2.2611990666960115e-06
13.265306122448983,-31.632653061224488,30,2.060359843610103e-06
13.265306122448983,-31.632653061224488,35,1.8837467457593925e-06
13.265306122448983,-31.632653061224488,40,1.7260465454647175e-06
13.265306122448983,-31.632653061224488,45,1.5841166761089315e-06
13.265306122448983,-31.632653061224488,50,1.4558680743409936e-06
13.265306122448983,-31.632653061224488,55,1.339750584694907e-06
13.265306122448983,-31.632653061224488,60,1.23451081345861e-06
13.265306122448983,-31.632653061224488,65,1.1390754381414628e-06
13.265306122448983,-31.632653061224488,70,1.0524938296886181e-06
13.265306122448983,-31.632653061224488,75,9.73909246234179e-07
13.265306122448983,-31.632653061224488,80,9.025438031637324e-07
15.306122448979593,-31.632653061224488,10,3.155959926131234e-06
15.306122448979593,-31.632653061224488,15,2.7767084709560673e-06
15.306122448979593,-31.632653061224488,20,2.484781349926527e-06
15.306122448979593,-31.632653061224488,25,2.2472059424969064e-06
15.306122448979593,-31.632653061224488,30,2.044861956399137e-06
15.306122448979593,-31.632653061224488,35,1.8677369658135884e-06
15.306122448979593,-31.632653061224488,40,1.7102840022878628e-06
15.306122448979593,-31.632653061224488,45,1.5691118626802477e-06
15.306122448979593,-31.632653061224488,50,1.4419212115308102e-06
15.306122448979593,-31.632653061224488,55,1.327004774018807e-06
15.306122448979593,-31.632653061224488,60,1.2230014541784357e-06
15.306122448979593,-31.632653061224488,65,1.1287695043608555e-06
15.306122448979593,-31.632653061224488,70,1.0433184605785083e-06
15.306122448979593,-31.632653061224488,75,9.657713359196917e-07
15.306122448979593,-31.632653061224488,80,8.953427655983421e-07
17.34693877551021,-31.632653061224488,10,3.1508152434285367e-06
17.34693877551021,-31.632653061224488,15,2.766989094401908e-06
17.34693877551021,-31.632653061224488,20,2.470941207009982e-06
17.34693877551021,-31.632653061224488,25,2.230439303050128e-06
17.34693877551021,-31.632653061224488,30,2.0265205692509995e-06
17.34693877551021,-31.632653061224488,35,1.8489842192816444e-06
17.34693877551021,-31.632653061224488,40,1.6919728729915979e-06
17.34693877551021,-31.632653061224488,45,1.5517928889094304e-06
17.34693877551021,-31.632653061224488,50,1.4259022336293806e-06
17.34693877551021,-31.632653061224488,55,1.3124190893876538e-06
17.34693877551021,-31.632653061224488,60,1.209866428126675e-06
17.34693877551021,-31.632653061224488,65,1.1170310413784479e-06
17.34693877551021,-31.632653061224488,70,1.0328823540063657e-06
17.34693877551021,-31.632653061224488,75,9.565242292482691e-07
